epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,594.205,0.90621,1.63117,0.69223,1.12201,0.86314,0.78947,0.823,0.47255,0.8701,0.78947,0.87865,0.42498,1.55091,3.12965,0.84381,1.81904,0.0011288,0.0011288,0.0011288
134,598.856,0.91789,1.56725,0.6969,1.12255,0.78743,0.78028,0.74155,0.42402,0.78743,0.78028,0.77427,0.39736,1.6738,2.95686,0.8401,1.98353,0.0011222,0.0011222,0.0011222
135,603.005,0.9915,1.60239,0.75141,1.16049,0.84204,0.84173,0.85173,0.45789,0.93639,0.77541,0.87671,0.45534,1.61636,2.64932,0.82842,1.8499,0.0011156,0.0011156,0.0011156
136,607.456,0.87611,1.51235,0.68044,1.0964,0.88996,0.89474,0.85801,0.49418,0.99284,0.89474,0.90016,0.43266,1.53168,2.89552,0.69969,1.76683,0.001109,0.001109,0.001109
137,611.722,0.89335,1.54786,0.71331,1.10843,0.88501,0.89474,0.86856,0.49554,0.98735,0.84211,0.89326,0.41394,1.54327,3.07618,0.71536,1.73924,0.0011024,0.0011024,0.0011024
138,616.367,0.91214,1.66638,0.74212,1.14776,0.93174,0.89474,0.92518,0.50164,0.87667,0.84211,0.87561,0.4338,1.46682,3.07689,0.69789,1.67168,0.0010958,0.0010958,0.0010958
139,621.337,0.88484,1.55913,0.72478,1.15168,1,0.88046,0.98548,0.51823,0.94035,0.83034,0.8817,0.43109,1.50465,2.88555,0.69677,1.62558,0.0010892,0.0010892,0.0010892
140,625.759,0.85026,1.49088,0.71073,1.10654,0.93251,0.73684,0.8349,0.46197,1,0.78853,0.89069,0.4085,1.63746,2.65866,0.86671,1.79353,0.0010826,0.0010826,0.0010826
141,630.371,0.8583,1.48644,0.67175,1.08697,0.8232,0.73526,0.74273,0.3813,0.94002,0.8255,0.87759,0.38954,1.65615,2.66267,0.89838,1.88711,0.001076,0.001076,0.001076
142,634.899,0.81944,1.43091,0.64608,1.07353,0.80327,0.64534,0.71524,0.37237,0.93436,0.74979,0.87218,0.39599,1.81555,2.60027,0.94575,2.21609,0.0010694,0.0010694,0.0010694
143,639.197,0.80015,1.42365,0.65148,1.04314,0.86483,0.67408,0.71156,0.34416,0.93235,0.726,0.77829,0.3732,1.9127,2.65925,1.01186,2.36679,0.0010628,0.0010628,0.0010628
144,643.837,0.90227,1.56747,0.69069,1.13516,0.81624,0.73684,0.79114,0.39646,0.81624,0.73684,0.79645,0.37912,1.78709,2.8911,0.97742,2.1458,0.0010562,0.0010562,0.0010562
145,648.508,0.82507,1.42627,0.61218,1.05766,0.75514,0.89474,0.81099,0.41507,0.75514,0.89474,0.80125,0.38297,1.78953,2.93289,0.89784,2.12917,0.0010496,0.0010496,0.0010496
146,653.127,0.81922,1.44117,0.61058,1.05929,0.7883,0.7842,0.72875,0.39886,0.89361,0.88459,0.91136,0.39601,1.73158,2.67651,0.78078,2.02159,0.001043,0.001043,0.001043
147,657.677,0.84969,1.50394,0.6531,1.09443,0.83367,0.79148,0.76603,0.42954,1,0.88145,0.89838,0.3906,1.76157,2.7751,0.87131,2.04523,0.0010364,0.0010364,0.0010364
148,662.257,0.83418,1.40634,0.6156,1.08289,0.75281,0.78947,0.78496,0.46175,0.8713,0.89474,0.93107,0.42259,1.58287,2.75599,0.8831,1.77998,0.0010298,0.0010298,0.0010298
149,667.038,0.84025,1.41318,0.65113,1.08887,0.78173,0.63158,0.69559,0.43946,0.84687,0.68421,0.80363,0.39483,1.48327,2.70234,1.00383,1.7488,0.0010232,0.0010232,0.0010232
150,671.654,0.86788,1.59003,0.67505,1.09769,0.77353,0.73684,0.77592,0.47816,0.82878,0.78947,0.84803,0.43881,1.4523,2.60278,0.94354,1.72294,0.0010166,0.0010166,0.0010166
151,675.932,0.84969,1.52265,0.64489,1.08023,0.88613,0.78947,0.83606,0.48915,0.95274,0.84211,0.93056,0.46502,1.55618,2.58718,0.84483,1.79679,0.00101,0.00101,0.00101
152,680.163,0.83313,1.40035,0.60822,1.0621,0.77669,0.78947,0.79155,0.42254,0.88104,0.89474,0.95764,0.42287,1.65062,2.74481,0.80808,1.90242,0.0010034,0.0010034,0.0010034
153,684.379,0.87679,1.58484,0.67979,1.11032,0.77235,0.73684,0.75343,0.44301,0.82768,0.78947,0.84914,0.41287,1.61882,2.80996,0.8367,1.91288,0.0009968,0.0009968,0.0009968
154,688.61,0.84622,1.46316,0.63575,1.07385,0.82315,0.73504,0.74671,0.40549,0.94101,0.83974,0.90108,0.42599,1.68534,2.688,0.95865,1.99983,0.0009902,0.0009902,0.0009902
155,692.947,0.85486,1.47052,0.6442,1.0957,0.93729,0.78685,0.83525,0.43761,1,0.83901,0.9365,0.4493,1.70433,2.70995,0.8718,1.94387,0.0009836,0.0009836,0.0009836
156,697.399,0.77742,1.38894,0.62908,1.03997,0.79788,0.89474,0.8686,0.48863,0.97679,0.84211,0.92796,0.46913,1.56966,2.60435,0.71083,1.82022,0.000977,0.000977,0.000977
157,701.702,0.79425,1.41039,0.63272,1.05789,0.84391,0.89474,0.85604,0.48215,0.93893,0.84211,0.92313,0.46726,1.57404,2.65126,0.73375,1.80747,0.0009704,0.0009704,0.0009704
158,706.102,0.86728,1.46371,0.65641,1.10405,0.84028,0.83113,0.78769,0.4518,0.84028,0.83113,0.75928,0.3975,1.69027,2.89753,0.73727,1.9645,0.0009638,0.0009638,0.0009638
159,710.756,0.83307,1.40679,0.64653,1.09107,0.79161,0.84211,0.80104,0.44909,0.79161,0.84211,0.76648,0.39272,1.66245,3.06896,0.7337,1.91679,0.0009572,0.0009572,0.0009572
160,715.464,0.75916,1.32785,0.60672,1.03995,0.62153,0.84211,0.71392,0.43427,0.92288,0.73684,0.81169,0.40017,1.65692,2.9319,0.82507,1.96006,0.0009506,0.0009506,0.0009506
161,720.089,0.79282,1.46247,0.61393,1.05598,0.82247,0.73181,0.71811,0.41382,0.94071,0.83544,0.92383,0.41422,1.77166,2.86004,0.92531,2.01977,0.000944,0.000944,0.000944
162,724.336,0.82426,1.47817,0.63074,1.07996,0.8581,0.68421,0.73381,0.4044,0.9929,0.78947,0.91177,0.42408,1.78265,2.81999,0.98106,1.94799,0.0009374,0.0009374,0.0009374
163,728.593,0.79215,1.38269,0.60327,1.05161,0.92743,0.78947,0.82104,0.453,0.98925,0.84211,0.92303,0.44316,1.58693,2.6154,0.94107,1.79764,0.0009308,0.0009308,0.0009308
164,733.056,0.81627,1.41775,0.63112,1.05662,0.93236,0.72606,0.82822,0.43644,0.93816,0.84211,0.90061,0.45796,1.72684,2.6258,0.80756,1.93307,0.0009242,0.0009242,0.0009242
165,737.87,0.86759,1.48536,0.6541,1.11445,0.8273,0.84211,0.83877,0.444,0.98013,0.73684,0.88884,0.44642,1.67824,2.84242,0.77488,1.90075,0.0009176,0.0009176,0.0009176
166,742.454,0.79678,1.50399,0.614,1.06715,0.89258,0.87536,0.85112,0.45397,0.89258,0.87536,0.89297,0.40948,1.59664,3.04181,0.81271,1.81592,0.000911,0.000911,0.000911
167,746.77,0.82165,1.3809,0.60279,1.10146,0.87931,0.84211,0.83177,0.47189,0.94333,0.89474,0.90199,0.46145,1.53429,2.88442,0.75423,1.77152,0.0009044,0.0009044,0.0009044
168,751.103,0.78603,1.37019,0.59252,1.03476,0.79055,0.84211,0.82911,0.47666,0.88807,0.83552,0.85506,0.47184,1.65921,2.76754,0.8063,1.88085,0.0008978,0.0008978,0.0008978
169,755.383,0.83235,1.44984,0.62772,1.09858,0.82828,0.78947,0.83592,0.45615,0.94032,0.89474,0.9599,0.45349,1.77181,2.72513,0.83721,2.05973,0.0008912,0.0008912,0.0008912
170,760.127,0.82397,1.38415,0.56549,1.04921,0.83107,0.84211,0.8414,0.45673,0.93557,0.94737,0.96298,0.45307,1.79912,2.61535,0.77271,2.03505,0.0008846,0.0008846,0.0008846
171,764.634,0.81168,1.39389,0.60663,1.07972,0.83147,0.7795,0.83154,0.43707,0.88723,0.82876,0.92174,0.443,1.70577,2.66907,0.89271,1.91394,0.000878,0.000878,0.000878
172,769.427,0.82941,1.44684,0.61668,1.05565,0.94399,0.88734,0.89354,0.47795,1,0.93955,0.97893,0.46116,1.5989,2.7269,0.69385,1.80958,0.0008714,0.0008714,0.0008714
173,774.104,0.76954,1.39798,0.58804,1.04782,0.88567,0.84211,0.81048,0.49307,0.9975,0.94737,0.99024,0.44661,1.54799,2.76312,0.66524,1.79558,0.0008648,0.0008648,0.0008648
174,778.651,0.76438,1.3134,0.57163,1.05044,0.88895,0.89474,0.82938,0.48092,0.9941,1,0.995,0.46467,1.61038,2.65364,0.63932,1.89155,0.0008582,0.0008582,0.0008582
175,782.884,0.82499,1.3949,0.62195,1.09164,0.83713,0.84211,0.78188,0.44824,0.94221,0.94737,0.92616,0.46856,1.68295,2.77102,0.64352,2.0076,0.0008516,0.0008516,0.0008516
176,787.581,0.77986,1.38424,0.55062,1.03917,0.82704,0.78947,0.76428,0.45184,0.93767,0.89474,0.92537,0.4441,1.61436,3.08629,0.68384,1.913,0.000845,0.000845,0.000845
177,791.889,0.74743,1.28176,0.53442,1.0328,0.80357,0.68421,0.73209,0.42786,0.89438,0.89156,0.91067,0.42671,1.6837,3.19823,0.72382,2.00701,0.0008384,0.0008384,0.0008384
178,796.501,0.78286,1.34503,0.57515,1.06721,0.79481,0.68421,0.70475,0.4159,0.91751,0.78947,0.84155,0.3961,1.75455,3.15735,0.84051,2.03714,0.0008318,0.0008318,0.0008318
179,801.2,0.77246,1.42454,0.60684,1.03733,0.82975,0.63158,0.71778,0.40773,0.88428,0.84211,0.89177,0.41052,1.83237,2.876,0.89402,2.09853,0.0008252,0.0008252,0.0008252
180,805.797,0.74502,1.40139,0.54357,1.04974,0.88079,0.77828,0.81202,0.46698,0.9402,0.82807,0.90403,0.43907,1.63206,2.66803,0.79785,1.90961,0.0008186,0.0008186,0.0008186
181,810.106,0.76015,1.3713,0.57898,1.04078,0.91781,0.73684,0.84395,0.47939,0.93737,0.78787,0.9091,0.45238,1.64907,2.73975,0.77925,1.9318,0.000812,0.000812,0.000812
182,815.369,0.80741,1.34801,0.58103,1.05221,0.8619,0.73684,0.79666,0.46443,0.86556,0.89474,0.92799,0.43989,1.65288,2.82326,0.84493,1.95543,0.0008054,0.0008054,0.0008054
183,819.871,0.83339,1.3305,0.62932,1.09326,0.81323,0.73684,0.75451,0.42059,0.8719,0.78947,0.86113,0.42549,1.72856,2.89305,0.97871,1.98287,0.0007988,0.0007988,0.0007988
184,824.513,0.70706,1.321,0.57598,1.0199,0.76439,0.73684,0.73251,0.37919,0.78771,0.78154,0.80185,0.39321,1.8308,3.11318,1.09309,2.06481,0.0007922,0.0007922,0.0007922
185,829.567,0.73156,1.35036,0.54721,1.01308,0.74582,0.73684,0.72456,0.39562,0.80086,0.84685,0.85427,0.3886,1.7821,3.11125,1.11045,2.04161,0.0007856,0.0007856,0.0007856
186,834.401,0.73929,1.31457,0.5761,1.02675,0.86583,0.6796,0.74132,0.40877,0.87626,0.84211,0.86374,0.4286,1.73682,2.9452,1.01995,2.03636,0.000779,0.000779,0.000779
187,839.056,0.73956,1.3642,0.56229,1.0294,0.8142,0.69231,0.74024,0.41158,0.87613,0.74494,0.82896,0.43752,1.75031,2.78673,1.05133,2.02249,0.0007724,0.0007724,0.0007724
188,843.275,0.74195,1.28721,0.56998,1.05524,0.82184,0.73684,0.70994,0.41694,0.88224,0.78947,0.79717,0.40957,1.83198,3.09615,1.04851,2.07214,0.0007658,0.0007658,0.0007658
189,847.484,0.71282,1.34376,0.56169,1.00246,0.81107,0.67821,0.76992,0.45917,0.83242,0.78458,0.84418,0.43119,1.65541,3.2592,1.00513,1.87774,0.0007592,0.0007592,0.0007592
190,851.759,0.81957,1.45436,0.61952,1.07329,0.67826,0.77712,0.78028,0.47849,0.85817,0.78947,0.85486,0.42827,1.57305,3.48659,0.95954,1.79901,0.0007526,0.0007526,0.0007526
191,856.027,0.72153,1.32421,0.54727,1.00623,0.80636,0.68421,0.76896,0.47176,0.88234,0.78947,0.85387,0.41526,1.62989,3.62348,0.95862,1.85838,0.000746,0.000746,0.000746
